code,name,alternativeNames,lat,lon,department,municipality,dept_code
25035,ANAPOIMA - CUNDINAMARCA,NA,4.548102882905,-74.507356359675,CUNDINAMARCA,ANAPOIMA,25
25040,ANOLAIMA - CUNDINAMARCA,NA,4.78990099565,-74.4765045223,CUNDINAMARCA,ANOLAIMA,25
25053,ARBELÁEZ - CUNDINAMARCA,NA,4.25251039502,-74.4061620939,CUNDINAMARCA,ARBELÁEZ,25
25086,BELTRÁN - CUNDINAMARCA,NA,4.7253888126475,-74.76916547535001,CUNDINAMARCA,BELTRÁN,25
25095,BITUIMA - CUNDINAMARCA,NA,4.818994457396667,-74.53564472126666,CUNDINAMARCA,BITUIMA,25
25099,BOJACÁ - CUNDINAMARCA,NA,4.723647709385,-74.34080271355,CUNDINAMARCA,BOJACÁ,25
25120,CABRERA - CUNDINAMARCA,NA,3.98482848051,-74.4842837632,CUNDINAMARCA,CABRERA,25
25123,CACHIPAY - CUNDINAMARCA,NA,4.717948116649667,-74.45908317048706,CUNDINAMARCA,CACHIPAY,25
25126,CAJICÁ - CUNDINAMARCA,NA,4.92805735511145,-74.03064589253482,CUNDINAMARCA,CAJICÁ,25
25148,CAPARRAPÍ - CUNDINAMARCA,NA,5.395212651587,-74.52788025667,CUNDINAMARCA,CAPARRAPÍ,25
25151,CÁQUEZA - CUNDINAMARCA,NA,4.40366546922,-73.9465739177,CUNDINAMARCA,CÁQUEZA,25
25154,CARMEN DE CARUPA - CUNDINAMARCA,NA,5.34908578768,-73.9009831039,CUNDINAMARCA,CARMEN DE CARUPA,25
25168,CHAGUANÍ - CUNDINAMARCA,NA,4.94773060064,-74.592714462,CUNDINAMARCA,CHAGUANÍ,25
25175,CHÍA - CUNDINAMARCA,NA,4.862844802549676,-74.04677047168106,CUNDINAMARCA,CHÍA,25
25178,CHIPAQUE - CUNDINAMARCA,NA,4.432081715526733,-74.0351610470137,CUNDINAMARCA,CHIPAQUE,25
25181,CHOACHÍ - CUNDINAMARCA,NA,4.52901585653,-73.9229671902,CUNDINAMARCA,CHOACHÍ,25
25183,CHOCONTÁ - CUNDINAMARCA,NA,5.14485856952,-73.6832205258,CUNDINAMARCA,CHOCONTÁ,25
25200,COGUA - CUNDINAMARCA,NA,5.082583933275455,-73.97738726741818,CUNDINAMARCA,COGUA,25
25214,COTA - CUNDINAMARCA,NA,4.8087009681,-74.1029336394,CUNDINAMARCA,COTA,25
25224,CUCUNUBÁ - CUNDINAMARCA,NA,5.25059033207,-73.766310612,CUNDINAMARCA,CUCUNUBÁ,25
25245,EL COLEGIO - CUNDINAMARCA,NA,4.5655096620525,-74.43065851275,CUNDINAMARCA,EL COLEGIO,25
25258,EL PEÑÓN - CUNDINAMARCA,NA,5.263611819813334,-74.3114047054,CUNDINAMARCA,EL PEÑÓN,25
25260,EL ROSAL - CUNDINAMARCA,NA,4.8723435405275,-74.24317510835,CUNDINAMARCA,EL ROSAL,25
25269,FACATATIVÁ - CUNDINAMARCA,NA,4.829085871712353,-74.34423190044117,CUNDINAMARCA,FACATATIVÁ,25
25279,FÓMEQUE - CUNDINAMARCA,NA,4.49336301196,-73.89777918375,CUNDINAMARCA,FÓMEQUE,25
25281,FOSCA - CUNDINAMARCA,NA,4.3330135318666665,-73.93540974006666,CUNDINAMARCA,FOSCA,25
25286,FUNZA - CUNDINAMARCA,NA,4.7369281694212795,-74.19932340679992,CUNDINAMARCA,FUNZA,25
25288,FÚQUENE - CUNDINAMARCA,NA,5.409859363963333,-73.77698465366666,CUNDINAMARCA,FÚQUENE,25
25290,FUSAGASUGÁ - CUNDINAMARCA,Fusa - Cundinamarca,4.344978811496872,-74.39884782762306,CUNDINAMARCA,FUSAGASUGÁ,25
25293,GACHALÁ - CUNDINAMARCA,NA,4.684427308876667,-73.49668080066667,CUNDINAMARCA,GACHALÁ,25
25295,GACHANCIPÁ - CUNDINAMARCA,NA,4.983607361720001,-73.87989808360001,CUNDINAMARCA,GACHANCIPÁ,25
25297,GACHETÁ - CUNDINAMARCA,NA,4.840751367065,-73.62775824319999,CUNDINAMARCA,GACHETÁ,25
25299,GAMA - CUNDINAMARCA,NA,4.74310773931,-73.60563819065001,CUNDINAMARCA,GAMA,25
25307,GIRARDOT - CUNDINAMARCA,NA,4.34023174222875,-74.8048218182625,CUNDINAMARCA,GIRARDOT,25
25312,GRANADA - CUNDINAMARCA,NA,4.514264810766667,-74.35069305503333,CUNDINAMARCA,GRANADA,25
25317,GUACHETÁ - CUNDINAMARCA,NA,5.38359008958,-73.6868961185,CUNDINAMARCA,GUACHETÁ,25
25320,GUADUAS - CUNDINAMARCA,NA,5.119272912036667,-74.60464522606667,CUNDINAMARCA,GUADUAS,25
25322,GUASCA - CUNDINAMARCA,NA,4.83007007271,-73.88605857523333,CUNDINAMARCA,GUASCA,25
25324,GUATAQUÍ - CUNDINAMARCA,NA,4.498263251663333,-74.79132294813333,CUNDINAMARCA,GUATAQUÍ,25
25326,GUATAVITA - CUNDINAMARCA,NA,4.9241104366399995,-73.8097417779,CUNDINAMARCA,GUATAVITA,25
25328,GUAYABAL DE SÍQUIMA - CUNDINAMARCA,NA,4.859387023455,-74.47032463254999,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,25
25335,GUAYABETAL - CUNDINAMARCA,NA,4.232045303048985,-73.83232204145598,CUNDINAMARCA,GUAYABETAL,25
25339,GUTIÉRREZ - CUNDINAMARCA,NA,4.19645865856,-74.01590872513334,CUNDINAMARCA,GUTIÉRREZ,25
25368,JERUSALÉN - CUNDINAMARCA,NA,4.56243784729,-74.6946601122,CUNDINAMARCA,JERUSALÉN,25
25372,JUNÍN - CUNDINAMARCA,NA,4.714528087161743,-73.67661160127865,CUNDINAMARCA,JUNÍN,25
25377,LA CALERA - CUNDINAMARCA,NA,4.696386507071819,-73.93379953574545,CUNDINAMARCA,LA CALERA,25
25386,LA MESA - CUNDINAMARCA,NA,4.656047488837499,-74.46726465505,CUNDINAMARCA,LA MESA,25
25394,LA PALMA - CUNDINAMARCA,NA,5.35896522525,-74.3909112772,CUNDINAMARCA,LA PALMA,25
25398,LA PEÑA - CUNDINAMARCA,NA,5.19887437828,-74.3940765359,CUNDINAMARCA,LA PEÑA,25
25402,LA VEGA - CUNDINAMARCA,NA,4.99054270397,-74.3311543673,CUNDINAMARCA,LA VEGA,25
25407,LENGUAZAQUE - CUNDINAMARCA,NA,5.30602649574,-73.7114452271,CUNDINAMARCA,LENGUAZAQUE,25
25426,MACHETÁ - CUNDINAMARCA,NA,5.0799154903,-73.6065091545,CUNDINAMARCA,MACHETÁ,25
25430,MADRID - CUNDINAMARCA,NA,4.798488571371666,-74.25934074775,CUNDINAMARCA,MADRID,25
25436,MANTA - CUNDINAMARCA,NA,5.00919863012,-73.5404699987,CUNDINAMARCA,MANTA,25
25438,MEDINA - CUNDINAMARCA,NA,4.4491326021285715,-73.38632443141428,CUNDINAMARCA,MEDINA,25
25473,MOSQUERA - CUNDINAMARCA,NA,4.68339002919058,-74.23853101883786,CUNDINAMARCA,MOSQUERA,25
25483,NARIÑO - CUNDINAMARCA,NA,4.39920338244,-74.8267466425,CUNDINAMARCA,NARIÑO,25
25486,NEMOCÓN - CUNDINAMARCA,NA,5.089341313009267,-73.88368017549584,CUNDINAMARCA,NEMOCÓN,25
25488,NILO - CUNDINAMARCA,NA,4.311157869115775,-74.59790188620082,CUNDINAMARCA,NILO,25
25489,NIMAIMA - CUNDINAMARCA,NA,5.12443484564,-74.41832584790001,CUNDINAMARCA,NIMAIMA,25
25491,NOCAIMA - CUNDINAMARCA,NA,5.061250137885,-74.38872846250001,CUNDINAMARCA,NOCAIMA,25
25506,VENECIA - CUNDINAMARCA,NA,4.067194436903334,-74.49285010923333,CUNDINAMARCA,VENECIA,25
25513,PACHO - CUNDINAMARCA,NA,5.2028202373950005,-74.18326346264999,CUNDINAMARCA,PACHO,25
25518,PAIME - CUNDINAMARCA,NA,5.37249904826,-74.17309844258,CUNDINAMARCA,PAIME,25
25524,PANDI - CUNDINAMARCA,NA,4.19123152625,-74.4867344587,CUNDINAMARCA,PANDI,25
25530,PARATEBUENO - CUNDINAMARCA,NA,4.444661760756917,-73.22298917421423,CUNDINAMARCA,PARATEBUENO,25
25535,PASCA - CUNDINAMARCA,NA,4.301663290295,-74.2895586012,CUNDINAMARCA,PASCA,25
25572,PUERTO SALGAR - CUNDINAMARCA,NA,5.6004908027900004,-74.611326594775,CUNDINAMARCA,PUERTO SALGAR,25
25580,PULÍ - CUNDINAMARCA,NA,4.688018439125001,-74.65419644155,CUNDINAMARCA,PULÍ,25
25592,QUEBRADANEGRA - CUNDINAMARCA,NA,5.1068619208633335,-74.47285121053334,CUNDINAMARCA,QUEBRADANEGRA,25
25594,QUETAME - CUNDINAMARCA,NA,4.331093891342767,-73.8620393376145,CUNDINAMARCA,QUETAME,25
25596,QUIPILE - CUNDINAMARCA,NA,4.734915328546,-74.55816832986,CUNDINAMARCA,QUIPILE,25
25599,APULO - CUNDINAMARCA,NA,4.52796012335,-74.5892974772,CUNDINAMARCA,APULO,25
25612,RICAURTE - CUNDINAMARCA,NA,4.289213597961429,-74.74105202612857,CUNDINAMARCA,RICAURTE,25
25645,SAN ANTONIO DEL TEQUENDAMA - CUNDINAMARCA,NA,4.59860496141125,-74.366470017225,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,25
25649,SAN BERNARDO - CUNDINAMARCA,NA,4.160877927934999,-74.3898138985,CUNDINAMARCA,SAN BERNARDO,25
25653,SAN CAYETANO - CUNDINAMARCA,NA,5.335756271516,-74.07682348772,CUNDINAMARCA,SAN CAYETANO,25
25658,SAN FRANCISCO - CUNDINAMARCA,NA,4.97248326158,-74.2896976345,CUNDINAMARCA,SAN FRANCISCO,25
25662,SAN JUAN DE RIOSECO - CUNDINAMARCA,NA,4.841843871186667,-74.67711329426666,CUNDINAMARCA,SAN JUAN DE RIOSECO,25
25718,SASAIMA - CUNDINAMARCA,NA,4.96211397458,-74.4329479077,CUNDINAMARCA,SASAIMA,25
25736,SESQUILÉ - CUNDINAMARCA,NA,5.038125153735,-73.794474842975,CUNDINAMARCA,SESQUILÉ,25
25740,SIBATÉ - CUNDINAMARCA,NA,4.47823684911,-74.257805608,CUNDINAMARCA,SIBATÉ,25
25743,SILVANIA - CUNDINAMARCA,NA,4.4321940217249995,-74.384637893775,CUNDINAMARCA,SILVANIA,25
25745,SIMIJACA - CUNDINAMARCA,NA,5.50427819044565,-73.84237748181307,CUNDINAMARCA,SIMIJACA,25
25754,SOACHA - CUNDINAMARCA,NA,4.55177279609,-74.23282414493333,CUNDINAMARCA,SOACHA,25
25758,SOPÓ - CUNDINAMARCA,NA,4.90528823223,-73.95868526543333,CUNDINAMARCA,SOPÓ,25
25769,SUBACHOQUE - CUNDINAMARCA,NA,4.9572020614476,-74.15462791989424,CUNDINAMARCA,SUBACHOQUE,25
25772,SUESCA - CUNDINAMARCA,NA,5.1277291093525,-73.760629490325,CUNDINAMARCA,SUESCA,25
25777,SUPATÁ - CUNDINAMARCA,NA,5.04801298087,-74.25358385595,CUNDINAMARCA,SUPATÁ,25
25779,SUSA - CUNDINAMARCA,NA,5.45327943347,-73.8136833668,CUNDINAMARCA,SUSA,25
25781,SUTATAUSA - CUNDINAMARCA,NA,5.244020288775451,-73.8547856701602,CUNDINAMARCA,SUTATAUSA,25
25785,TABIO - CUNDINAMARCA,NA,4.92857139933375,-74.0943842504875,CUNDINAMARCA,TABIO,25
25793,TAUSA - CUNDINAMARCA,NA,5.18370638101,-73.9045973818,CUNDINAMARCA,TAUSA,25
25797,TENA - CUNDINAMARCA,NA,4.65262630189,-74.40204672085,CUNDINAMARCA,TENA,25
25799,TENJO - CUNDINAMARCA,NA,4.84704663854714,-74.14504614486823,CUNDINAMARCA,TENJO,25
25805,TIBACUY - CUNDINAMARCA,NA,4.3340554713,-74.47907169276667,CUNDINAMARCA,TIBACUY,25
25807,TIBIRITA - CUNDINAMARCA,NA,5.05244592211,-73.5046538029,CUNDINAMARCA,TIBIRITA,25
25815,TOCAIMA - CUNDINAMARCA,NA,4.436439107376001,-74.67631282448001,CUNDINAMARCA,TOCAIMA,25
25817,TOCANCIPÁ - CUNDINAMARCA,NA,4.9668642099342595,-73.93051148513847,CUNDINAMARCA,TOCANCIPÁ,25
25823,TOPAIPÍ - CUNDINAMARCA,NA,5.356159490003333,-74.29150854939999,CUNDINAMARCA,TOPAIPÍ,25
25839,UBALÁ - CUNDINAMARCA,NA,4.763335462825615,-73.4174562246905,CUNDINAMARCA,UBALÁ,25
25841,UBAQUE - CUNDINAMARCA,NA,4.48378896934,-73.9341737281,CUNDINAMARCA,UBAQUE,25
25843,VILLA DE SAN DIEGO DE UBATÉ - CUNDINAMARCA,NA,5.314538369732119,-73.82029450483014,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,25
25845,UNE - CUNDINAMARCA,NA,4.3521659481251,-74.0466503083028,CUNDINAMARCA,UNE,25
25851,ÚTICA - CUNDINAMARCA,NA,5.19089695391,-74.4835295388,CUNDINAMARCA,ÚTICA,25
25862,VERGARA - CUNDINAMARCA,NA,5.136993935068,-74.30242459944,CUNDINAMARCA,VERGARA,25
25867,VIANÍ - CUNDINAMARCA,NA,4.87524411005,-74.5614873454,CUNDINAMARCA,VIANÍ,25
25871,VILLAGÓMEZ - CUNDINAMARCA,NA,5.27318303948,-74.1951646544,CUNDINAMARCA,VILLAGÓMEZ,25
25873,VILLAPINZÓN - CUNDINAMARCA,NA,5.21481263033,-73.5968135965,CUNDINAMARCA,VILLAPINZÓN,25
25875,VILLETA - CUNDINAMARCA,NA,4.9950612241500005,-74.4821330391,CUNDINAMARCA,VILLETA,25
25878,VIOTÁ - CUNDINAMARCA,NA,4.4498221399925,-74.5057467196,CUNDINAMARCA,VIOTÁ,25
25885,YACOPÍ - CUNDINAMARCA,NA,5.604882467475,-74.3605784162625,CUNDINAMARCA,YACOPÍ,25
25898,ZIPACÓN - CUNDINAMARCA,NA,4.727518294556667,-74.4081546773,CUNDINAMARCA,ZIPACÓN,25
25899,ZIPAQUIRÁ - CUNDINAMARCA,NA,5.052426391015875,-74.02185432569041,CUNDINAMARCA,ZIPAQUIRÁ,25
27001,QUIBDÓ - CHOCÓ,NA,5.866072352929246,-76.49618739517638,CHOCÓ,QUIBDÓ,27
27006,ACANDÍ - CHOCÓ,NA,8.467382463883824,-77.26880745196583,CHOCÓ,ACANDÍ,27
27025,ALTO BAUDÓ - CHOCÓ,NA,5.6858205989687445,-77.08408393912705,CHOCÓ,ALTO BAUDÓ,27
27050,ATRATO - CHOCÓ,NA,5.557997387348385,-76.61764503522747,CHOCÓ,ATRATO,27
27073,BAGADÓ - CHOCÓ,NA,5.482332183240539,-76.24555965055228,CHOCÓ,BAGADÓ,27
27075,BAHÍA SOLANO - CHOCÓ,NA,6.25560564020965,-77.38348788664578,CHOCÓ,BAHÍA SOLANO,27
27077,BAJO BAUDÓ - CHOCÓ,NA,4.875424074927647,-77.29372396617647,CHOCÓ,BAJO BAUDÓ,27
27099,BOJAYÁ - CHOCÓ,NA,6.534948980358737,-76.98997912885402,CHOCÓ,BOJAYÁ,27
27135,EL CANTÓN DEL SAN PABLO - CHOCÓ,NA,5.340030848483333,-76.75526262705,CHOCÓ,EL CANTÓN DEL SAN PABLO,27
27150,CARMEN DEL DARIÉN - CHOCÓ,NA,7.0363766145418,-76.98826336703657,CHOCÓ,CARMEN DEL DARIÉN,27
27160,CÉRTEGUI - CHOCÓ,NA,5.37566831703968,-76.5581764791694,CHOCÓ,CÉRTEGUI,27
27205,CONDOTO - CHOCÓ,NA,5.05978234843375,-76.5822094646,CHOCÓ,CONDOTO,27
27245,EL CARMEN DE ATRATO - CHOCÓ,NA,5.831673978209086,-76.17866443116128,CHOCÓ,EL CARMEN DE ATRATO,27
27250,EL LITORAL DEL SAN JUAN - CHOCÓ,NA,4.2647580546377215,-77.0252137529547,CHOCÓ,EL LITORAL DEL SAN JUAN,27
27361,ISTMINA - CHOCÓ,NA,4.658238866527284,-76.95353099351472,CHOCÓ,ISTMINA,27
27372,JURADÓ - CHOCÓ,NA,6.97133822382,-77.69857741916667,CHOCÓ,JURADÓ,27
27413,LLORÓ - CHOCÓ,NA,5.5462904742810215,-76.44013523642292,CHOCÓ,LLORÓ,27
27425,MEDIO ATRATO - CHOCÓ,NA,6.023120621784025,-76.70006911551448,CHOCÓ,MEDIO ATRATO,27
27430,MEDIO BAUDÓ - CHOCÓ,NA,5.102517476385278,-76.99673723118858,CHOCÓ,MEDIO BAUDÓ,27
27450,MEDIO SAN JUAN - CHOCÓ,NA,4.670645694315625,-76.80108904338124,CHOCÓ,MEDIO SAN JUAN,27
27491,NÓVITA - CHOCÓ,NA,4.8735614551725,-76.62101962778435,CHOCÓ,NÓVITA,27
27495,NUQUÍ - CHOCÓ,NA,5.672624260040367,-77.3417024585986,CHOCÓ,NUQUÍ,27
27580,RÍO IRÓ - CHOCÓ,NA,5.1755545619250505,-76.48154050817385,CHOCÓ,RÍO IRÓ,27
27600,RÍO QUITO - CHOCÓ,NA,5.563631981944445,-76.79078773626667,CHOCÓ,RÍO QUITO,27
27615,RIOSUCIO - CHOCÓ,NA,7.41864694307754,-77.21391179919502,CHOCÓ,RIOSUCIO,27
27660,SAN JOSÉ DEL PALMAR - CHOCÓ,NA,4.890600616046667,-76.27617461119999,CHOCÓ,SAN JOSÉ DEL PALMAR,27
27745,SIPÍ - CHOCÓ,NA,4.6144248815176265,-76.55765599599275,CHOCÓ,SIPÍ,27
27787,TADÓ - CHOCÓ,NA,5.297946032507245,-76.44842660070523,CHOCÓ,TADÓ,27
27800,UNGUÍA - CHOCÓ,NA,8.131007225607467,-77.0807418255032,CHOCÓ,UNGUÍA,27
27810,UNIÓN PANAMERICANA - CHOCÓ,NA,5.24323584319,-76.64308002276,CHOCÓ,UNIÓN PANAMERICANA,27
41001,NEIVA - HUILA,NA,3.051207147593283,-75.33492084254752,HUILA,NEIVA,41
41006,ACEVEDO - HUILA,NA,1.695149869258,-76.00663726984,HUILA,ACEVEDO,41
41013,AGRADO - HUILA,NA,2.2382333176733336,-75.71949136776666,HUILA,AGRADO,41
41016,AIPE - HUILA,NA,3.266981917479917,-75.35460895091214,HUILA,AIPE,41
41020,ALGECIRAS - HUILA,NA,2.520853529138,-75.30860291056,HUILA,ALGECIRAS,41
41026,ALTAMIRA - HUILA,NA,2.0743685158533336,-75.77498226076666,HUILA,ALTAMIRA,41
41078,BARAYA - HUILA,NA,3.1490612291233333,-75.00499421506667,HUILA,BARAYA,41
41132,CAMPOALEGRE - HUILA,NA,2.6545602459579714,-75.32978896445717,HUILA,CAMPOALEGRE,41
41206,COLOMBIA - HUILA,NA,3.497760947933333,-74.7420561863,HUILA,COLOMBIA,41
41244,ELÍAS - HUILA,NA,2.017309658513333,-75.93033262963333,HUILA,ELÍAS,41
41298,GARZÓN - HUILA,NA,2.177040257210359,-75.58281216593832,HUILA,GARZÓN,41
41306,GIGANTE - HUILA,NA,2.37328999765668,-75.51792495762258,HUILA,GIGANTE,41
41319,GUADALUPE - HUILA,NA,2.0002101243638286,-75.7004544072542,HUILA,GUADALUPE,41
41349,HOBO - HUILA,NA,2.58346785394,-75.4526284391,HUILA,HOBO,41
41357,ÍQUIRA - HUILA,NA,2.7151602756875,-75.70254643845,HUILA,ÍQUIRA,41
41359,ISNOS - HUILA,NA,1.9968652732842331,-76.2542292647816,HUILA,ISNOS,41
41378,LA ARGENTINA - HUILA,NA,2.1778450067533335,-76.01452815186667,HUILA,LA ARGENTINA,41
41396,LA PLATA - HUILA,NA,2.3122753004575003,-75.98610304179999,HUILA,LA PLATA,41
41483,NÁTAGA - HUILA,NA,2.5704162280775003,-75.79244216465,HUILA,NÁTAGA,41
41503,OPORAPA - HUILA,NA,2.0517782001885,-76.02138405723947,HUILA,OPORAPA,41
41518,PAICOL - HUILA,NA,2.43552450737,-75.73394866296667,HUILA,PAICOL,41
41524,PALERMO - HUILA,NA,2.85245493943,-75.4232305052,HUILA,PALERMO,41
41530,PALESTINA - HUILA,NA,1.72319912364,-76.1328690995,HUILA,PALESTINA,41
41548,PITAL - HUILA,NA,2.279749911126667,-75.82309658383333,HUILA,PITAL,41
41551,PITALITO - HUILA,NA,1.84761322297633,-76.10575459534674,HUILA,PITALITO,41
41615,RIVERA - HUILA,NA,2.791017339316,-75.23588195564,HUILA,RIVERA,41
41660,SALADOBLANCO - HUILA,NA,2.0192667463533334,-76.12149953583334,HUILA,SALADOBLANCO,41
41668,SAN AGUSTÍN - HUILA,NA,1.9163718233014666,-76.3642886303336,HUILA,SAN AGUSTÍN,41
41676,SANTA MARÍA - HUILA,NA,2.92406104305,-75.61093659184999,HUILA,SANTA MARÍA,41
41770,SUAZA - HUILA,NA,1.9008256595122401,-75.81852060179108,HUILA,SUAZA,41
41791,TARQUI - HUILA,NA,2.0757123446625,-75.89620203449999,HUILA,TARQUI,41
41797,TESALIA - HUILA,NA,2.5469094386,-75.7130318271,HUILA,TESALIA,41
41799,TELLO - HUILA,NA,3.0140874286683332,-75.06129569041667,HUILA,TELLO,41
41801,TERUEL - HUILA,NA,2.74125546099,-75.5677286846,HUILA,TERUEL,41
41807,TIMANÁ - HUILA,NA,1.9588789021272728,-75.9131087193091,HUILA,TIMANÁ,41
41872,VILLAVIEJA - HUILA,NA,3.276116151826667,-75.19202959021666,HUILA,VILLAVIEJA,41
41885,YAGUARÁ - HUILA,NA,2.66479668805,-75.5182961686,HUILA,YAGUARÁ,41
44001,RIOHACHA - LA GUAJIRA,NA,11.241832906149407,-72.97498333501613,LA GUAJIRA,RIOHACHA,44
44035,ALBANIA - LA GUAJIRA,NA,11.196072592332015,-72.54308926220158,LA GUAJIRA,ALBANIA,44
44078,BARRANCAS - LA GUAJIRA,NA,10.963544232034236,-72.74455516590827,LA GUAJIRA,BARRANCAS,44
44090,DIBULLA - LA GUAJIRA,NA,11.189918769355527,-73.37587183924953,LA GUAJIRA,DIBULLA,44
44098,DISTRACCIÓN - LA GUAJIRA,NA,10.9158799564027,-72.9291008600225,LA GUAJIRA,DISTRACCIÓN,44
44110,EL MOLINO - LA GUAJIRA,NA,10.651063157,-72.9216582848,LA GUAJIRA,EL MOLINO,44
44279,FONSECA - LA GUAJIRA,NA,10.847010897667662,-72.81909097300098,LA GUAJIRA,FONSECA,44
44378,HATONUEVO - LA GUAJIRA,NA,11.089888178795208,-72.75504512457378,LA GUAJIRA,HATONUEVO,44
44420,LA JAGUA DEL PILAR - LA GUAJIRA,NA,10.48353342135,-73.05453637635,LA GUAJIRA,LA JAGUA DEL PILAR,44
44430,MAICAO - LA GUAJIRA,NA,11.344861230085307,-72.29127692868734,LA GUAJIRA,MAICAO,44
44560,MANAURE - LA GUAJIRA,NA,11.609417027772647,-72.59381708605939,LA GUAJIRA,MANAURE,44
44650,SAN JUAN DEL CESAR - LA GUAJIRA,NA,10.793621074752421,-73.04403126411638,LA GUAJIRA,SAN JUAN DEL CESAR,44
44847,URIBIA - LA GUAJIRA,NA,12.02670069621451,-71.7778877190847,LA GUAJIRA,URIBIA,44
44855,URUMITA - LA GUAJIRA,NA,10.5599833381,-73.0133716879,LA GUAJIRA,URUMITA,44
44874,VILLANUEVA - LA GUAJIRA,NA,10.610184984,-72.9775939067,LA GUAJIRA,VILLANUEVA,44
47001,SANTA MARTA - MAGDALENA,NA,11.198350494029523,-73.9148177134209,MAGDALENA,SANTA MARTA,47
47030,ALGARROBO - MAGDALENA,NA,10.263604270025466,-74.06719462190921,MAGDALENA,ALGARROBO,47
47053,ARACATACA - MAGDALENA,NA,10.601232103852828,-74.05312619272259,MAGDALENA,ARACATACA,47
47058,ARIGUANÍ - MAGDALENA,NA,9.881745648696667,-74.08561602821666,MAGDALENA,ARIGUANÍ,47
47161,CERRO DE SAN ANTONIO - MAGDALENA,NA,10.297379933588417,-74.8350565818661,MAGDALENA,CERRO DE SAN ANTONIO,47
47170,CHIVOLO - MAGDALENA,NA,10.072288857081867,-74.5273881709052,MAGDALENA,CHIVOLO,47
47189,CIÉNAGA - MAGDALENA,NA,10.92932790601111,-74.13824258866667,MAGDALENA,CIÉNAGA,47
47205,CONCORDIA - MAGDALENA,NA,10.24596375675,-74.808014660975,MAGDALENA,CONCORDIA,47
47245,EL BANCO - MAGDALENA,NA,9.098551785076957,-74.01358528725652,MAGDALENA,EL BANCO,47
47258,EL PIÑÓN - MAGDALENA,NA,10.3518619811,-74.6866503262,MAGDALENA,EL PIÑÓN,47
47268,EL RETÉN - MAGDALENA,NA,10.6287191563184,-74.30188467763269,MAGDALENA,EL RETÉN,47
47288,FUNDACIÓN - MAGDALENA,NA,10.451202477454238,-73.9895090252654,MAGDALENA,FUNDACIÓN,47
47318,GUAMAL - MAGDALENA,NA,9.236908477400455,-74.17313277975,MAGDALENA,GUAMAL,47
47460,NUEVA GRANADA - MAGDALENA,NA,9.726343608172499,-74.36262622669352,MAGDALENA,NUEVA GRANADA,47
47541,PEDRAZA - MAGDALENA,NA,10.13183722774,-74.85960669392,MAGDALENA,PEDRAZA,47
47545,PIJIÑO DEL CARMEN - MAGDALENA,NA,9.46767324349375,-74.2411420153,MAGDALENA,PIJIÑO DEL CARMEN,47
47551,PIVIJAY - MAGDALENA,NA,10.407719131903823,-74.4525145671228,MAGDALENA,PIVIJAY,47
47555,PLATO - MAGDALENA,NA,9.733041188824657,-74.67707823221444,MAGDALENA,PLATO,47
47570,PUEBLOVIEJO - MAGDALENA,NA,10.89579195863,-74.31226194449,MAGDALENA,PUEBLOVIEJO,47
47605,REMOLINO - MAGDALENA,NA,10.6065701263875,-74.643459787725,MAGDALENA,REMOLINO,47
47660,SABANAS DE SAN ÁNGEL - MAGDALENA,NA,10.0875286102016,-74.28891690142795,MAGDALENA,SABANAS DE SAN ÁNGEL,47
47675,SALAMINA - MAGDALENA,NA,10.5078358479925,-74.7223537815898,MAGDALENA,SALAMINA,47
47692,SAN SEBASTIÁN DE BUENAVISTA - MAGDALENA,NA,9.3013631170926665,-74.24936203266,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,47
47703,SAN ZENÓN - MAGDALENA,NA,9.286725413523637,-74.38964312763636,MAGDALENA,SAN ZENÓN,47
47707,SANTA ANA - MAGDALENA,NA,9.372094082636,-74.54779914548,MAGDALENA,SANTA ANA,47
